-3.99483372859858e-10,-5.38844093464096e-10,-6.34626737989794e-11,-6.34626737989794e-11,-2.1370391309492e-10,-2.1370391309492e-10,-1.83435405762559e-11,-5.24012019099498e-13,-2.01007395050676e-13,2.14156883147741e-13,3.48167088407783e-14,-1.47873053596335e-14,-6.09688247181367e-15,8.1649962917521e-16
-6.28239969505095e-11,-2.54921058757161e-11,-2.40954479225875e-11,-2.40954479225875e-11,-1.22385158038475e-11,-1.22385158038475e-11,-4.33163866499139e-12,2.1923178218338e-12,-5.17781262386102e-13,-2.85646810182729e-14,2.08809512389063e-15,1.82281879908187e-13,1.95728389357086e-14,-3.4034774187425e-15
-2.28699041524393e-10,-1.80959443838094e-10,-7.39283669045714e-11,-7.39283669045714e-11,2.81321406908272e-11,2.81321406908272e-11,3.78526864942152e-12,-5.23855803665055e-13,7.45619894352415e-13,1.63959816378978e-13,-4.57580141512558e-13,-2.03961930960473e-13,-1.14966534994201e-14,2.5594953031831e-15
9.62652227605337e-12,7.54949082150864e-12,3.16584211556685e-12,3.16584211556685e-12,-1.28294927628003e-12,-1.28294927628003e-12,-1.24274773276075e-13,2.08525077685474e-14,-3.10065807503801e-14,-3.73258030891681e-15,1.92394753442904e-14,8.87742040852228e-15,7.97375715837018e-16,-1.62078411446328e-16
0.685267642048036,-0.701053493878746,0.706350522373381,0.706350522373381,-0.706935089622368,-0.706935089622368,-0.707116727676934,-0.707113804108682,0.707108198254377,-0.707104475358026,0.707106802857708,-0.707107571812232,-0.707106866177458,-0.707106770577778
4.77874675237771e-11,-1.40445193783914e-11,1.77486911770453e-11,1.77486911770453e-11,5.90678722046805e-12,5.90678722046805e-12,-9.16506387683269e-12,-2.04160024308985e-12,-1.16525610033521e-12,3.01863649591112e-12,-4.68500685315318e-13,-6.40145757878688e-14,2.74055920493124e-13,-2.49756725481385e-12
-9.55036482354852e-18,6.77986789347388e-19,-1.1497618925131e-18,-1.1497618925131e-18,-5.35087969977005e-18,-5.35087969977005e-18,-3.45800403087108e-18,-1.86558151212224e-18,1.76262580640162e-18,-2.75865044117008e-18,2.62840293078154e-18,-2.03268665144548e-18,-2.03929448343736e-18,-2.07491976710452e-18
4.36909831706154e-24,-3.13584013421346e-24,3.34958258452533e-24,3.34958258452533e-24,-1.53293843989626e-23,-1.53293843989626e-23,-2.43098448910055e-24,-1.03946650422451e-26,4.22071909802392e-26,3.04352182336482e-25,4.06380032464626e-27,-4.60054354666611e-26,-2.04674789016433e-26,1.15126507544707e-27
4.4489307439131e-21,-1.25004492063784e-21,2.62178785965105e-21,2.62178785965105e-21,4.00138967778738e-21,4.00138967778738e-21,1.21988898976199e-21,9.68352378030926e-23,1.23117663745666e-23,-1.05143207274808e-22,-1.87575518474785e-24,-1.06603577398809e-23,3.82859606147918e-24,1.26943102712783e-24
1.39182411981309e-20,-4.83467932256549e-21,1.50497962356779e-21,1.50497962356779e-21,6.81488717991964e-21,6.81488717991964e-21,-1.86249439626805e-21,-7.59749134456784e-22,3.86168290894844e-22,5.74898625186188e-22,-7.00997276317408e-23,-6.88105781384118e-23,-2.90703228006048e-23,-2.19169248970894e-23
-6.82022849202651e-18,-7.09092873363878e-18,-9.65028071190074e-18,-9.65028071190074e-18,-2.40052122949616e-17,-2.40052122949616e-17,-3.33295899793491e-18,6.44571091056657e-20,-5.13842501738476e-19,-2.30852035095674e-19,-3.59954091725006e-20,1.97592462713513e-19,-4.1877950786273e-20,-4.31967772051485e-20
-1.61462646292555e-18,1.94929075609374e-18,-1.30330315727072e-18,-1.30330315727072e-18,2.92798254052214e-18,2.92798254052214e-18,-8.7547987029868e-19,-3.11207569167247e-19,7.15387541498852e-20,3.87456456824248e-19,4.18777931482146e-20,-2.47462567192675e-20,1.54544564838234e-21,-1.36646659658006e-20
1.1849265234226e-16,-7.56222269339942e-17,5.43490363874874e-17,5.43490363874874e-17,9.58950548083214e-18,9.58950548083214e-18,9.61955972098012e-18,-3.12558184537368e-18,-9.42018790378262e-20,1.27278445897019e-18,3.39309430597876e-19,-3.76151166487607e-19,1.30714639366519e-19,6.89499123683506e-20
-4.478497842397e-17,1.55220176216511e-17,-1.48061442692781e-17,-1.48061442692781e-17,-3.99867621596237e-17,-3.99867621596237e-17,-1.54406220280901e-18,1.242000083262e-18,-1.06153759958113e-18,-1.19131680665866e-18,3.34944021145973e-19,2.33249178866055e-19,-7.8566826644708e-20,-1.27268488995899e-19
1.71992180154704e-21,-7.66770665145364e-22,-4.15166480368652e-23,-4.15166480368652e-23,2.14093614276081e-22,2.14093614276081e-22,-1.09425413541388e-21,-1.09750868523417e-22,1.20760162445588e-22,9.87512969805892e-23,-1.53795378354872e-23,-2.45772302943481e-23,-1.24643546754265e-23,-8.80899703735795e-25
-2.20616837464509e-15,3.4351898002677e-15,5.04381625443513e-16,5.04381625443513e-16,8.61384076573613e-16,8.61384076573613e-16,-8.27603870290193e-16,-1.0524509211293e-16,6.88271867631512e-17,1.11896089517085e-16,-2.33235418243923e-17,-1.41758447372164e-17,-6.10745326510541e-18,-5.95742097610082e-18
-0.728291325912775,0.713108686400739,-0.707858480209936,-0.707858480209936,0.707278370839228,0.707278370839228,0.707096834556077,0.70709975819466,-0.707105364115877,0.707109087007549,-0.707106759515386,0.707105990559979,0.707106696195627,0.707106791795317
-9.62566847655557e-15,7.19206549270865e-15,-3.61841745056082e-15,-3.61841745056082e-15,5.62611537435829e-16,5.62611537435829e-16,-1.3380768974826e-16,5.12690855663781e-17,3.52318529296122e-17,3.98365496032775e-16,-6.99558194036519e-17,4.2229236909645e-17,9.54047494065506e-18,5.18974257520615e-18
-7.67584148904362e-16,2.64241508438407e-15,-2.12377282735521e-15,-2.12377282735521e-15,5.74510080093697e-16,5.74510080093697e-16,-3.74212257440762e-15,-4.80289521186603e-16,2.28349103239669e-16,4.06855423373933e-16,-6.44372156019966e-17,-3.46958809177572e-17,-1.5030222826528e-17,-2.17228293210179e-19
-1.44855501592126e-14,8.62923370185571e-15,-4.50798818512201e-15,-4.50798818512201e-15,-6.41486026441079e-15,-6.41486026441079e-15,-1.48454638298433e-15,2.20891446338268e-16,-1.61292516361309e-16,3.2740932429801e-17,-7.06805033239592e-18,5.7525367924706e-17,1.86452020121108e-18,-6.6195765798214e-19
5.94955753012484e-15,-3.96101412345636e-15,1.59940738712653e-15,1.59940738712653e-15,4.80423658945359e-15,4.80423658945359e-15,9.65151175312633e-16,-8.17416592988559e-19,5.89838645896544e-17,-2.14703761104631e-16,-3.03821169119907e-17,-4.02914797626892e-17,1.05354729350068e-17,-3.29658591453616e-18
-5.70047441271317e-11,2.39920139506478e-11,-2.54204038078828e-11,-2.54204038078828e-11,-4.67028936237081e-13,-4.67028936237081e-13,6.43215001626199e-12,1.67308059401744e-12,-8.92246549259794e-12,1.54732750522731e-12,-1.30085709019676e-11,5.32444501633837e-12,2.25129387063e-12,5.65981527185907e-12
9.52279271281471e-15,-6.33900680402577e-15,3.69727862178343e-15,3.69727862178343e-15,-1.21362735226516e-15,-1.21362735226516e-15,1.58988815528846e-15,-9.34892805411136e-18,-3.41014218961212e-17,-1.96315265370534e-16,5.23498017779102e-17,-1.42720841398654e-17,1.20816644412704e-17,-3.56140710362234e-18
4.29016906665004e-16,1.00760177665967e-16,6.73072426665171e-17,6.73072426665171e-17,-5.13140932181662e-16,-5.13140932181662e-16,-7.02639871693995e-16,-8.97792010438161e-17,3.02779643694483e-17,6.89157540803565e-17,-2.07934375581484e-17,-3.90931703840098e-18,-8.32757937652822e-18,1.98701399344967e-18
-1.18895063090936e-16,7.98976806498861e-17,-5.28525896552784e-17,-5.28525896552784e-17,2.99885330292329e-18,2.99885330292329e-18,-8.38991768552365e-18,3.90158227893592e-18,-6.64498237661964e-19,-7.50600383602478e-19,-2.92551639732146e-19,5.18247495613305e-19,-2.89989560005443e-21,4.41561147236744e-21
-4.00164869269762e-10,8.45072535938533e-11,-1.14025753180153e-10,-1.14025753180153e-10,-2.9381962035639e-10,-2.9381962035639e-10,-4.22971512928968e-11,1.62922317265495e-11,1.98029529911892e-13,-2.20827347425947e-11,1.92766447123423e-11,-3.89565343259109e-12,1.27886079403206e-12,2.00611784516191e-13
2.30232210414609e-16,-5.73504258740493e-17,1.79461888552083e-17,1.79461888552083e-17,1.56203669773213e-16,1.56203669773213e-16,2.89824399142791e-17,3.16916687478086e-17,-6.58013878417418e-17,6.10503807903284e-17,-7.11463661688635e-17,5.60713328087119e-17,5.16657081237267e-17,5.56150640621369e-17
1.04767711791391e-17,-1.91528954793983e-18,2.71710133554602e-18,2.71710133554602e-18,4.85278486675053e-18,4.85278486675053e-18,2.87290276184185e-18,1.03451759548328e-18,9.83294111209672e-20,1.32133623935857e-18,-3.48274522797218e-19,6.01604198449771e-19,1.14229879285069e-18,9.17241412081603e-19
4.8891565843347e-18,-1.70846448333125e-17,-1.00173065710387e-18,-1.00173065710387e-18,-6.46268032200788e-17,-6.46268032200788e-17,4.82061431935229e-17,4.84272990021222e-18,1.54506539190926e-17,4.45798544177646e-18,-1.39387749956576e-18,-5.5584512265743e-18,-2.57482781101945e-18,-6.00150693260124e-19
-2.33338578697465e-17,3.7071407196578e-18,-3.4719092190525e-18,-3.4719092190525e-18,-1.28844965376492e-17,-1.28844965376492e-17,-2.64566700265822e-17,-2.63550113454857e-18,-1.00973321411465e-17,-7.8296777551329e-18,1.54293591472909e-18,4.27622636597405e-18,8.76301889483429e-19,-1.13701503497741e-19
1.3139634586786e-16,7.44593050456696e-19,2.28444312460074e-17,2.28444312460074e-17,1.65852600089672e-16,1.65852600089672e-16,8.78276143600535e-17,7.28461837260728e-18,3.99043894028136e-17,3.93093038121904e-17,-7.01712888274396e-18,-1.95294830900974e-17,-3.80886583446021e-18,-7.83901594785377e-19
-2.80623826765328e-20,-8.22992481500275e-21,-7.44665463856251e-21,-7.44665463856251e-21,-7.16629228093377e-20,-7.16629228093377e-20,1.14742830233583e-20,1.99777675505757e-21,7.97505546874546e-22,-4.83445922331553e-21,2.72970115479613e-22,1.0692382596311e-21,-3.94922065642467e-22,9.41877472208432e-23
1.02060823073871e-19,-6.3112673700466e-20,3.08194548697062e-20,3.08194548697062e-20,6.69126092221909e-20,6.69126092221909e-20,3.30578992632586e-21,-2.62786438458076e-21,1.90574245837125e-21,-9.30167462818221e-22,1.02668501200702e-22,-8.64601044673855e-22,-3.23069413449362e-22,5.93271710772183e-23
9.29474176728689e-21,-2.23486077707508e-20,1.60081392626603e-20,1.60081392626603e-20,6.50036803349117e-22,6.50036803349117e-22,2.16244926097116e-20,3.66366634090042e-21,-4.29894526518649e-22,-4.75022025768132e-21,2.44751747902291e-21,-4.61976310185787e-22,-1.32279770829116e-22,1.1391445354036e-23
4.20227177029346e-19,1.09375914537546e-20,5.46496303927079e-20,5.46496303927079e-20,6.40638235775946e-19,6.40638235775946e-19,2.64169879625448e-19,2.79459871647567e-20,1.22520662948772e-19,1.28448734356333e-19,-2.15873618674122e-20,-6.26292812561401e-20,-8.82736524104356e-21,8.50723344077363e-22
-2.66821356380652e-23,1.68998449908831e-23,-1.86071589965855e-23,-1.86071589965855e-23,3.33845015767005e-23,3.33845015767005e-23,2.09562872166489e-24,3.83586099988028e-25,-4.06260822444196e-25,-4.10661144867542e-25,4.6532448775712e-26,2.07696499868604e-25,3.72836587764372e-26,-5.14030705928611e-27
6.3805035698033e-21,-4.49584520545174e-21,4.38701154995842e-21,4.38701154995842e-21,-1.03066546639343e-20,-1.03066546639343e-20,-5.13292693407994e-22,1.64155483163824e-23,3.694037861668e-23,4.50019845693595e-23,1.19967905858184e-23,-2.70622501734745e-23,-7.60560631748538e-24,1.00418087485349e-24
-8.62290890372494e-21,4.10024526548338e-21,-5.4290391055573e-21,-5.4290391055573e-21,1.13055311746608e-20,1.13055311746608e-20,1.26822378791204e-21,-4.97469512722167e-22,-2.39131579341226e-23,-9.74173948674005e-23,2.40404412700574e-23,6.23346057129325e-24,5.85571510269265e-24,-8.05886998226484e-25
2.18095846817835e-21,-7.31873384096921e-22,1.32743568830311e-21,1.32743568830311e-21,-2.93110596783296e-21,-2.93110596783296e-21,-4.78185492017411e-22,1.86721899868543e-22,5.64974660142545e-24,5.42477563162107e-23,-9.89567243319181e-24,-4.99453595477053e-25,-1.16455807681438e-24,1.24880438203245e-25
-1.07415980141875e-20,6.67119767517359e-21,-7.35529421729234e-21,-7.35529421729234e-21,1.45432795440858e-20,1.45432795440858e-20,9.10955442904632e-22,-5.1111954182036e-23,-7.17915346573621e-23,-1.0300228322426e-22,-8.05643562989709e-24,4.20909987312375e-23,9.16805159502997e-24,-1.1547254536624e-24
3.3280706675417e-21,-7.39606121853918e-22,1.36324243721624e-21,1.36324243721624e-21,-5.80520892782397e-22,-5.80520892782397e-22,-3.44240132015966e-22,3.10495884210051e-22,-1.43903452765726e-23,4.07202709157944e-23,-1.65078246624708e-23,1.55854560431426e-23,3.02755707592181e-24,-5.55161633210122e-25
2.88778690509213e-21,-1.99911005403755e-21,1.65611134018152e-21,1.65611134018152e-21,-4.41820314286469e-21,-4.41820314286469e-21,-3.83211743409138e-22,1.32369151454387e-22,-3.4760528018176e-23,4.75970063250482e-24,1.29755575020497e-24,1.36913682804008e-23,8.58661898350518e-25,-1.78948786737976e-25
-3.77901555177731e-21,1.88012090604193e-21,-1.88726405490213e-21,-1.88726405490213e-21,3.28739602174682e-21,3.28739602174682e-21,4.12087439854409e-22,-2.53916275908623e-22,3.3708384045261e-23,-1.3903147465927e-23,4.97052119553406e-24,-1.69477204263719e-23,-2.14961717389786e-24,4.73551876902538e-25
5.75341529491284e-22,-1.08586581296098e-21,6.04141980027164e-22,6.04141980027164e-22,-2.52902008095072e-21,-2.52902008095072e-21,-4.158771222823e-23,-6.50224551362199e-23,-1.16366346397421e-23,-1.85063824638798e-23,8.11825271751529e-24,3.45501093504518e-27,-8.29393878609553e-25,1.28758130263233e-25
